date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:13:14	69569/69569	---M--	200	added ('OK')	image/gif	etag:%2251c4df71-10fc1%22	https://www.process.org/discept/wp-content/uploads/2013/06/Sellers-interview.gif	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2013/06/Sellers-interview.gif	(from https://www.process.org/discept/)
06:13:16	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:11:57%20GMT	http://www.process.org/discept/wp-content/uploads/2013/05/Castlewood-Center.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2013/05/Castlewood-Center.jpg	(from https://www.process.org/discept/)
06:13:16	51492/51492	---M--	200	added ('OK')	image/gif	etag:%2251c4df71-c924%22	https://www.process.org/discept/wp-content/uploads/2013/06/Sellers-interview-300x214.gif	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2013/06/Sellers-interview-300x214.gif	(from https://www.process.org/discept/)
06:13:16	37834/37834	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Nov%202022%2006:11:58%20GMT	https://www.process.org/discept/2013/05/25/mark-schwartz-accused-of-malpractice-removed-from-castlewood-clinic-staff/	C:/PROCESS/PROCESS/www.process.org/discept/2013/05/25/mark-schwartz-accused-of-malpractice-removed-from-castlewood-clinic-staff/index.html	(from https://www.process.org/discept/)
06:13:16	892/892	---M-Z	200	added ('OK')	application/rss+xml	etag:%223771377e312c51e7feac858a67b03a35-gzip%22	https://www.process.org/discept/2013/06/21/sean-sellers-the-devil-and-death-row/feed/	C:/PROCESS/PROCESS/www.process.org/discept/2013/06/21/sean-sellers-the-devil-and-death-row/feed/index.html	(from https://www.process.org/discept/)
06:13:17	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:11:59%20GMT	http://www.process.org/discept/wp-content/uploads/2013/05/Castlewood-Center-300x169.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2013/05/Castlewood-Center-300x169.jpg	(from https://www.process.org/discept/)
06:13:17	80133/80133	---M--	200	added ('OK')	image/jpeg	etag:%2251a198b9-13905%22	https://www.process.org/discept/wp-content/uploads/2013/05/Castlewood-Center.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2013/05/Castlewood-Center.jpg	(from https://www.process.org/discept/)
06:13:20	25550/25550	---M--	200	added ('OK')	image/jpeg	etag:%2251a198b9-63ce%22	https://www.process.org/discept/wp-content/uploads/2013/05/Castlewood-Center-300x169.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2013/05/Castlewood-Center-300x169.jpg	(from https://www.process.org/discept/)
06:13:20	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:12:02%20GMT	http://www.process.org/discept/wp-content/uploads/2012/07/134378358060394-22.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2012/07/134378358060394-22.jpg	(from https://www.process.org/discept/)
06:13:20	1004/1004	---M-Z	200	added ('OK')	application/rss+xml	etag:%223771377e312c51e7feac858a67b03a35-gzip%22	https://www.process.org/discept/2013/05/25/mark-schwartz-accused-of-malpractice-removed-from-castlewood-clinic-staff/feed/	C:/PROCESS/PROCESS/www.process.org/discept/2013/05/25/mark-schwartz-accused-of-malpractice-removed-from-castlewood-clinic-staff/feed/index.html	(from https://www.process.org/discept/)
06:13:21	121077/121077	---M--	200	added ('OK')	image/jpeg	etag:%2250188ad7-1d8f5%22	https://www.process.org/discept/wp-content/uploads/2012/07/134378358060394-22.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2012/07/134378358060394-22.jpg	(from https://www.process.org/discept/)
06:13:21	64745/64745	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Nov%202022%2006:12:02%20GMT	https://www.process.org/discept/2012/10/19/open-letter-to-dr-phil-a-public-mental-health-menace/	C:/PROCESS/PROCESS/www.process.org/discept/2012/10/19/open-letter-to-dr-phil-a-public-mental-health-menace/index.html	(from https://www.process.org/discept/)
06:13:23	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:12:05%20GMT	http://www.process.org/discept/wp-content/uploads/2012/07/134378358060394-22-265x300.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2012/07/134378358060394-22-265x300.2d.delayed	(from https://www.process.org/discept/)
06:13:23	103924/103924	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Nov%202022%2006:12:03%20GMT	https://www.process.org/discept/2012/07/31/ted-gunderson-death-of-a-public-paranoid/	C:/PROCESS/PROCESS/www.process.org/discept/2012/07/31/ted-gunderson-death-of-a-public-paranoid/index.html	(from https://www.process.org/discept/)
06:13:23	17415/17415	---M-Z	200	added ('OK')	application/rss+xml	etag:%223771377e312c51e7feac858a67b03a35-gzip%22	https://www.process.org/discept/2012/10/19/open-letter-to-dr-phil-a-public-mental-health-menace/feed/	C:/PROCESS/PROCESS/www.process.org/discept/2012/10/19/open-letter-to-dr-phil-a-public-mental-health-menace/feed/index.html	(from https://www.process.org/discept/)
06:13:25	0/0	---M--	404	error ('Keine%20Auslanderen')	text/html	date:Fri,%2011%20Nov%202022%2006:12:07%20GMT	https://www.process.org/discept/wp-login.php?redirect_to=https://www.process.org/discept/2012/07/31/ted-gunderson-death-of-a-public-paranoid/	C:/PROCESS/PROCESS/www.process.org/discept/wp-login0345.php	(from https://www.process.org/discept/)
06:13:25	32362/32362	---M--	200	added ('OK')	image/jpeg	etag:%2250188ad7-7e6a%22	https://www.process.org/discept/wp-content/uploads/2012/07/134378358060394-22-265x300.jpg	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2012/07/134378358060394-22-265x300.jpg	(from https://www.process.org/discept/)
06:13:26	43246/43246	---M-Z	200	added ('OK')	application/rss+xml	etag:%223771377e312c51e7feac858a67b03a35-gzip%22	https://www.process.org/discept/2012/07/31/ted-gunderson-death-of-a-public-paranoid/feed/	C:/PROCESS/PROCESS/www.process.org/discept/2012/07/31/ted-gunderson-death-of-a-public-paranoid/feed/index.html	(from https://www.process.org/discept/)
06:13:26	33602/33602	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Nov%202022%2006:12:08%20GMT	https://www.process.org/discept/author/quaeler/	C:/PROCESS/PROCESS/www.process.org/discept/author/quaeler/index.html	(from https://www.process.org/discept/)
06:13:26	30621/30621	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Nov%202022%2006:12:08%20GMT	https://www.process.org/discept/author/william/	C:/PROCESS/PROCESS/www.process.org/discept/author/william/index.html	(from https://www.process.org/discept/)
06:13:27	90337/90337	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Nov%202022%2006:12:09%20GMT	https://www.process.org/discept/page/2/	C:/PROCESS/PROCESS/www.process.org/discept/page/2/index.html	(from https://www.process.org/discept/)
06:13:27	58209/58209	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Nov%202022%2006:12:09%20GMT	https://www.process.org/discept/2012/07/12/mass-hallucination-hysteria-miracles/	C:/PROCESS/PROCESS/www.process.org/discept/2012/07/12/mass-hallucination-hysteria-miracles/index.html	(from https://www.process.org/discept/)
06:13:27	79032/79032	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Nov%202022%2006:12:09%20GMT	https://www.process.org/discept/2011/11/17/draco-death-to-the-virus/	C:/PROCESS/PROCESS/www.process.org/discept/2011/11/17/draco-death-to-the-virus/index.html	(from https://www.process.org/discept/)
06:13:27	24839/24839	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Nov%202022%2006:12:10%20GMT	https://www.process.org/discept/category/governmental-policies/	C:/PROCESS/PROCESS/www.process.org/discept/category/governmental-policies/index.html	(from https://www.process.org/discept/)
06:13:28	2994/2994	---M--	200	added ('OK')	application/javascript	etag:%225da65746-bb2%22	https://www.process.org/discept/wp-content/plugins/wp-polls/polls-js.js?ver=2.75.2	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/plugins/wp-polls/polls-js6f8a.js	(from https://www.process.org/discept/)
06:13:28	23000/23000	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Nov%202022%2006:12:10%20GMT	https://www.process.org/discept/category/math/	C:/PROCESS/PROCESS/www.process.org/discept/category/math/index.html	(from https://www.process.org/discept/)
06:13:28	31470/31470	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Nov%202022%2006:12:10%20GMT	https://www.process.org/discept/category/reality-frames/	C:/PROCESS/PROCESS/www.process.org/discept/category/reality-frames/index.html	(from https://www.process.org/discept/)
06:13:28	21149/21149	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Nov%202022%2006:12:10%20GMT	https://www.process.org/discept/category/site-notices/	C:/PROCESS/PROCESS/www.process.org/discept/category/site-notices/index.html	(from https://www.process.org/discept/)
06:13:29	35779/35779	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Nov%202022%2006:12:11%20GMT	https://www.process.org/discept/category/societal-policies/	C:/PROCESS/PROCESS/www.process.org/discept/category/societal-policies/index.html	(from https://www.process.org/discept/)
06:13:29	23128/23128	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Nov%202022%2006:12:11%20GMT	https://www.process.org/discept/category/subversion/	C:/PROCESS/PROCESS/www.process.org/discept/category/subversion/index.html	(from https://www.process.org/discept/)
06:13:29	34520/34520	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Nov%202022%2006:12:11%20GMT	https://www.process.org/discept/category/technology/	C:/PROCESS/PROCESS/www.process.org/discept/category/technology/index.html	(from https://www.process.org/discept/)
06:13:29	24860/24860	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Nov%202022%2006:12:11%20GMT	https://www.process.org/discept/category/transhumanism/	C:/PROCESS/PROCESS/www.process.org/discept/category/transhumanism/index.html	(from https://www.process.org/discept/)
06:13:30	1391/1391	---M--	200	added ('OK')	application/javascript	etag:%22607822d8-56f%22	https://www.process.org/discept/wp-includes/js/wp-embed.min.js?ver=5.2.17	C:/PROCESS/PROCESS/www.process.org/discept/wp-includes/js/wp-embed.min35eb.js	(from https://www.process.org/discept/)
06:13:33	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:12:16%20GMT	http://www.process.org/index.html	C:/PROCESS/PROCESS/www.process.org/index.html	(from https://process.org/tor.html)
06:13:33	36715/36715	---M--	200	added ('OK')	image/jpeg	etag:%224f58dd1e-8f6b%22	https://process.org/procbgblk.jpg	C:/PROCESS/PROCESS/process.org/procbgblk.jpg	(from https://process.org/tor.html)
06:13:34	1535/1535	---M--	200	added ('OK')	text/html	etag:%2261d3bf37-5ff%22	https://www.process.org/index.html	C:/PROCESS/PROCESS/www.process.org/index.html	(from https://process.org/tor.html)
06:13:34	0/0	---M--	404	error ('Keine%20Auslanderen')	text/html	date:Fri,%2011%20Nov%202022%2006:12:17%20GMT	https://www.process.org/discept/wp-login.php?redirect_to=https://www.process.org/discept/2016/02/05/there-is-a-network-of-delusional-witch-hunters-in-the-mental-health-profession-and-we-must-stop-them/	C:/PROCESS/PROCESS/www.process.org/discept/wp-login1a31.php	(from https://www.process.org/discept/2016/02/)
06:13:35	0/0	---M--	404	error ('Keine%20Auslanderen')	text/html	date:Fri,%2011%20Nov%202022%2006:12:17%20GMT	https://www.process.org/discept/wp-login.php?redirect_to=https://www.process.org/discept/2015/01/06/where-the-witch-hunters-are-satanic-panic-and-mental-health-malpractice/	C:/PROCESS/PROCESS/www.process.org/discept/wp-login5e08.php	(from https://www.process.org/discept/2015/01/)
06:13:35	0/0	---M--	404	error ('Keine%20Auslanderen')	text/html	date:Fri,%2011%20Nov%202022%2006:12:18%20GMT	https://www.process.org/discept/wp-login.php?redirect_to=https://www.process.org/discept/2013/11/09/mental-health-malpractice-cover-up-castlewood-treatment-center-seeks-to-purchase-plaintiff-gag-order/	C:/PROCESS/PROCESS/www.process.org/discept/wp-login0399.php	(from https://www.process.org/discept/2013/11/)
06:13:36	0/0	---M--	404	error ('Keine%20Auslanderen')	text/html	date:Fri,%2011%20Nov%202022%2006:12:18%20GMT	https://www.process.org/discept/wp-login.php?redirect_to=https://www.process.org/discept/2013/07/11/dr-randy-noblitt-satanic-limb-transplants-and-the-music-of-mind-control/	C:/PROCESS/PROCESS/www.process.org/discept/wp-login3210.php	(from https://www.process.org/discept/2013/07/)
06:13:36	0/0	---M--	404	error ('Keine%20Auslanderen')	text/html	date:Fri,%2011%20Nov%202022%2006:12:19%20GMT	https://www.process.org/discept/wp-login.php?redirect_to=https://www.process.org/discept/2013/06/21/sean-sellers-the-devil-and-death-row/	C:/PROCESS/PROCESS/www.process.org/discept/wp-loginb4cf.php	(from https://www.process.org/discept/2013/06/)
06:13:37	0/0	---M--	404	error ('Keine%20Auslanderen')	text/html	date:Fri,%2011%20Nov%202022%2006:12:19%20GMT	https://www.process.org/discept/wp-login.php?redirect_to=https://www.process.org/discept/2013/05/25/mark-schwartz-accused-of-malpractice-removed-from-castlewood-clinic-staff/	C:/PROCESS/PROCESS/www.process.org/discept/wp-login96c8.php	(from https://www.process.org/discept/2013/05/)
06:13:38	0/0	---M--	404	error ('Keine%20Auslanderen')	text/html	date:Fri,%2011%20Nov%202022%2006:12:20%20GMT	https://www.process.org/discept/wp-login.php?redirect_to=https://www.process.org/discept/2012/10/19/open-letter-to-dr-phil-a-public-mental-health-menace/	C:/PROCESS/PROCESS/www.process.org/discept/wp-loginb2d5.php	(from https://www.process.org/discept/2012/10/)
06:13:38	0/0	---M--	404	error ('Keine%20Auslanderen')	text/html	date:Fri,%2011%20Nov%202022%2006:12:20%20GMT	https://www.process.org/discept/wp-login.php?redirect_to=https://www.process.org/discept/2012/07/12/mass-hallucination-hysteria-miracles/	C:/PROCESS/PROCESS/www.process.org/discept/wp-login77a3.php	(from https://www.process.org/discept/2012/07/)
06:13:39	14270/14270	---M-Z	200	added ('OK')	application/rss+xml	etag:%223771377e312c51e7feac858a67b03a35-gzip%22	https://www.process.org/discept/2012/07/12/mass-hallucination-hysteria-miracles/feed/	C:/PROCESS/PROCESS/www.process.org/discept/2012/07/12/mass-hallucination-hysteria-miracles/feed/index.html	(from https://www.process.org/discept/2012/07/)
06:13:40	0/0	---M--	404	error ('Keine%20Auslanderen')	text/html	date:Fri,%2011%20Nov%202022%2006:12:22%20GMT	https://www.process.org/discept/wp-login.php?redirect_to=https://www.process.org/discept/2012/02/28/reminiscent-of-1692-a-modern-missouri-witch-hunt/	C:/PROCESS/PROCESS/www.process.org/discept/wp-loginf40a.php	(from https://www.process.org/discept/2012/02/)
06:13:41	73999/73999	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Nov%202022%2006:12:22%20GMT	https://www.process.org/discept/2012/02/28/reminiscent-of-1692-a-modern-missouri-witch-hunt/	C:/PROCESS/PROCESS/www.process.org/discept/2012/02/28/reminiscent-of-1692-a-modern-missouri-witch-hunt/index.html	(from https://www.process.org/discept/2012/02/)
06:13:41	0/0	---M--	404	error ('Keine%20Auslanderen')	text/html	date:Fri,%2011%20Nov%202022%2006:12:23%20GMT	https://www.process.org/discept/wp-login.php?redirect_to=https://www.process.org/discept/2011/11/17/draco-death-to-the-virus/	C:/PROCESS/PROCESS/www.process.org/discept/wp-login639e.php	(from https://www.process.org/discept/2011/11/)
06:13:43	0/0	---M--	404	error ('Keine%20Auslanderen')	text/html	date:Fri,%2011%20Nov%202022%2006:12:24%20GMT	https://www.process.org/discept/wp-login.php?redirect_to=https://www.process.org/discept/2011/02/26/among-the-brain-washed-and-abused/	C:/PROCESS/PROCESS/www.process.org/discept/wp-loginc08c.php	(from https://www.process.org/discept/2011/02/)
06:13:49	94596/94596	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Nov%202022%2006:12:27%20GMT	https://www.process.org/discept/2011/02/26/among-the-brain-washed-and-abused/	C:/PROCESS/PROCESS/www.process.org/discept/2011/02/26/among-the-brain-washed-and-abused/index.html	(from https://www.process.org/discept/2011/02/)
06:13:49	13753/13753	---M-Z	200	added ('OK')	application/rss+xml	etag:%223771377e312c51e7feac858a67b03a35-gzip%22	https://www.process.org/discept/2011/11/17/draco-death-to-the-virus/feed/	C:/PROCESS/PROCESS/www.process.org/discept/2011/11/17/draco-death-to-the-virus/feed/index.html	(from https://www.process.org/discept/2011/11/)
06:13:49	25230/25230	---M-Z	200	added ('OK')	application/rss+xml	etag:%223771377e312c51e7feac858a67b03a35-gzip%22	https://www.process.org/discept/2012/02/28/reminiscent-of-1692-a-modern-missouri-witch-hunt/feed/	C:/PROCESS/PROCESS/www.process.org/discept/2012/02/28/reminiscent-of-1692-a-modern-missouri-witch-hunt/feed/index.html	(from https://www.process.org/discept/2012/02/)
06:13:49	45221/45221	---M-Z	200	added ('OK')	application/rss+xml	etag:%223771377e312c51e7feac858a67b03a35-gzip%22	https://www.process.org/discept/2011/02/26/among-the-brain-washed-and-abused/feed/	C:/PROCESS/PROCESS/www.process.org/discept/2011/02/26/among-the-brain-washed-and-abused/feed/index.html	(from https://www.process.org/discept/2011/02/)
06:13:50	0/0	---M--	404	error ('Keine%20Auslanderen')	text/html	date:Fri,%2011%20Nov%202022%2006:12:32%20GMT	https://www.process.org/discept/wp-login.php?redirect_to=https://www.process.org/discept/2010/11/07/in-defense-of-neil-brick-psychotherapist/	C:/PROCESS/PROCESS/www.process.org/discept/wp-loginac6a.php	(from https://www.process.org/discept/2010/11/)
06:13:53	66284/66284	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Nov%202022%2006:12:32%20GMT	https://www.process.org/discept/2010/11/07/in-defense-of-neil-brick-psychotherapist/	C:/PROCESS/PROCESS/www.process.org/discept/2010/11/07/in-defense-of-neil-brick-psychotherapist/index.html	(from https://www.process.org/discept/2010/11/)
06:13:53	100597/100597	---MCZ	200	added ('OK')	application/rss+xml	etag:%223771377e312c51e7feac858a67b03a35-gzip%22	https://www.process.org/discept/2010/11/29/my-lie-an-interview-with-author-meredith-maran/feed/	C:/PROCESS/PROCESS/www.process.org/discept/2010/11/29/my-lie-an-interview-with-author-meredith-maran/feed/index.html	(from https://www.process.org/discept/2010/11/)
